date,totale_positivi,nuovi_positivi,deceduti,terapia_intensiva,totale_ospedalizzati,tamponi
2020-01-01,0.0,0.0,0.0,0.0,0.0,31.0
2020-01-02,0.0,0.0,0.0,0.0,0.0,121.0
2020-01-03,0.0,0.0,0.0,0.0,0.0,95.0
2020-01-04,0.0,0.0,0.0,0.0,0.0,126.0
2020-01-05,0.0,0.0,0.0,0.0,0.0,96.0
2020-01-06,0.0,0.0,0.0,0.0,1.0,226.0
2020-01-07,0.0,0.0,0.0,0.0,0.0,215.0
2020-01-08,0.0,0.0,0.0,0.0,0.0,175.0
2020-01-09,0.0,0.0,0.0,0.0,0.0,205.0
2020-01-10,0.0,0.0,0.0,0.0,0.0,244.0
2020-01-11,0.0,0.0,0.0,0.0,0.0,49.0
2020-01-12,0.0,0.0,0.0,0.0,0.0,176.0
2020-01-13,0.0,0.0,0.0,0.0,0.0,243.0
2020-01-14,0.0,0.0,0.0,0.0,0.0,248.0
2020-01-15,0.0,0.0,0.0,0.0,0.0,345.0
2020-01-16,0.0,0.0,0.0,0.0,0.0,245.0
2020-01-17,0.0,0.0,0.0,0.0,0.0,195.0
2020-01-18,0.0,0.0,0.0,0.0,1.0,96.0
2020-01-19,0.0,0.0,0.0,0.0,0.0,173.0
2020-01-20,0.0,0.0,0.0,0.0,0.0,348.0
2020-01-21,0.0,0.0,0.0,0.0,0.0,299.0
2020-01-22,2228.0,0.0,0.0,0.0,0.0,349.0
2020-01-23,2620.0,392.0,4.0,0.0,0.0,360.0
2020-01-24,3766.0,1146.0,32.0,0.0,0.0,287.0
2020-01-25,5739.0,1973.0,64.0,0.0,0.0,227.0
2020-01-26,8475.0,2736.0,56.0,0.0,0.0,352.0
2020-01-27,11712.0,3237.0,104.0,0.0,0.0,517.0
2020-01-28,22320.0,10608.0,196.0,0.0,0.0,604.0
2020-01-29,24678.0,2358.0,8.0,0.0,0.0,576.0
2020-01-30,32950.0,8272.0,152.0,0.0,0.0,531.0
2020-01-31,39721.0,6771.0,168.0,0.0,0.0,439.0
2020-02-01,48171.0,8450.0,184.0,0.0,0.0,628.0
2020-02-02,67169.0,18998.0,412.0,0.0,0.0,452.0
2020-02-03,79571.0,12402.0,256.0,0.0,0.0,443.0
2020-02-04,95616.0,16045.0,264.0,0.0,0.0,645.0
2020-02-05,110596.0,14980.0,288.0,0.0,0.0,939.0
2020-02-06,123244.0,12648.0,280.0,0.0,0.0,930.0
2020-02-07,137500.0,14256.0,340.0,0.0,0.0,966.0
2020-02-08,148429.0,10929.0,348.0,0.0,0.0,1623.0
2020-02-09,160549.0,12120.0,400.0,0.0,0.0,2446.0
2020-02-10,170839.0,10290.0,428.0,0.0,0.0,1558.0
2020-02-11,179009.0,8170.0,400.0,0.0,0.0,1552.0
2020-02-12,180601.0,1592.0,20.0,0.0,1.0,2190.0
2020-02-13,241209.0,60608.0,1012.0,0.0,0.0,1292.0
2020-02-14,267235.0,26026.0,608.0,0.0,0.0,1912.0
2020-02-15,275674.0,8439.0,573.0,0.0,0.0,1281.0
2020-02-16,284266.0,8592.0,416.0,0.0,0.0,2958.0
2020-02-17,292208.0,7942.0,392.0,0.0,0.0,1671.0
2020-02-18,299560.0,7352.0,560.0,0.0,0.0,4257.0
2020-02-19,301402.0,1842.0,460.0,0.0,0.0,2593.0
2020-02-20,303616.0,2214.0,496.0,0.0,0.0,3169.0
2020-02-21,306149.0,2533.0,17.0,0.0,0.0,6101.0
2020-02-22,313235.0,7086.0,829.0,0.0,0.0,9743.0
2020-02-23,314734.0,1499.0,43.0,0.0,0.0,3935.0
2020-02-24,317080.0,2346.0,644.0,26.0,127.0,7500.0
2020-02-25,320599.0,3519.0,323.0,35.0,150.0,14126.0
2020-02-26,324637.0,4038.0,245.0,36.0,165.0,12516.0
2020-02-27,330323.0,5686.0,177.0,63.0,307.0,18567.0
2020-02-28,336159.0,5836.0,236.0,72.0,421.0,28002.0
2020-02-29,344083.0,7924.0,288.0,114.0,519.0,19877.0
2020-03-01,354302.0,10219.0,221.0,151.0,802.0,16196.0
2020-03-02,362712.0,8410.0,375.0,176.0,956.0,18573.0
2020-03-03,373718.0,11006.0,325.0,241.0,1317.0,25277.0
2020-03-04,383796.0,10078.0,409.0,310.0,1712.0,36070.0
2020-03-05,396380.0,12584.0,417.0,366.0,2240.0,23312.0
2020-03-06,413593.0,17213.0,506.0,481.0,2975.0,45319.0
2020-03-07,431981.0,18388.0,464.0,588.0,3383.0,35935.0
2020-03-08,450098.0,18117.0,1105.0,677.0,4404.0,29187.0
2020-03-09,469741.0,19643.0,876.0,765.0,5314.0,30855.0
2020-03-10,491800.0,22059.0,1289.0,917.0,6275.0,38639.0
2020-03-11,527084.0,35284.0,1616.0,1077.0,7325.0,47167.0
2020-03-12,553557.0,26473.0,1429.0,1223.0,8389.0,50113.0
2020-03-13,621120.0,67563.0,2338.0,1412.0,9472.0,46172.0
2020-03-14,672918.0,51798.0,1948.0,1631.0,10763.0,65849.0
2020-03-15,725403.0,52485.0,3057.0,1861.0,12635.0,64921.0
2020-03-16,794762.0,69359.0,3244.0,2110.0,14497.0,78110.0
2020-03-17,868782.0,74020.0,3837.0,2375.0,17040.0,103804.0
2020-03-18,959417.0,90635.0,4266.0,3438.0,22040.0,116958.0
2020-03-19,1084635.0,125218.0,5255.0,4037.0,25449.0,152513.0
2020-03-20,1225655.0,141020.0,7118.0,4867.0,27741.0,173138.0
2020-03-21,1372797.0,147142.0,8238.0,5506.0,30978.0,180264.0
2020-03-22,1530754.0,157957.0,7995.0,6040.0,35035.0,153100.0
2020-03-23,1723675.0,192921.0,9291.0,6934.0,38687.0,210904.0
2020-03-24,1908378.0,184703.0,10910.0,8008.0,43568.0,219512.0
2020-03-25,2139274.0,230896.0,13305.0,9017.0,48254.0,246818.0
2020-03-26,2421773.0,282499.0,14238.0,9839.0,52747.0,283284.0
2020-03-27,2711938.0,290165.0,16276.0,10741.0,64718.0,330663.0
2020-03-28,3022360.0,310422.0,17771.0,11729.0,69289.0,284514.0
2020-03-29,3275479.0,253119.0,16232.0,12457.0,73966.0,309917.0
2020-03-30,3562907.0,287428.0,18901.0,13929.0,80418.0,255077.0
2020-03-31,3900484.0,337577.0,21673.0,14972.0,83993.0,317432.0
2020-04-01,4261749.0,361265.0,27544.0,16007.0,88851.0,484037.0
2020-04-02,4621656.0,359907.0,26636.0,19142.0,93193.0,516028.0
2020-04-03,4989546.0,367890.0,28133.0,20152.0,96583.0,506015.0
2020-04-04,5231262.0,241716.0,26780.0,20581.0,99771.0,452268.0
2020-04-05,5536247.0,300740.0,23301.0,21172.0,101754.0,450670.0
2020-04-06,5851425.0,315178.0,26630.0,21532.0,104679.0,438121.0
2020-04-07,6144549.0,293124.0,37121.0,21958.0,105370.0,599945.0
2020-04-08,6503702.0,359153.0,30130.0,21895.0,108676.0,577533.0
2020-04-09,6878002.0,374300.0,35051.0,21855.0,106820.0,602905.0
2020-04-10,7242792.0,364790.0,32856.0,21860.0,107462.0,634775.0
2020-04-11,7560829.0,318037.0,27557.0,21637.0,107698.0,629932.0
2020-04-12,8106628.0,545799.0,26168.0,21560.0,108624.0,480115.0
2020-04-13,8407312.0,300684.0,26502.0,21424.0,111312.0,475905.0
2020-04-14,8771457.0,364145.0,30845.0,21146.0,109000.0,569954.0
2020-04-15,9105526.0,334069.0,38178.0,20670.0,110117.0,632807.0
2020-04-16,9520096.0,414570.0,32711.0,20340.0,108240.0,678290.0
2020-04-17,9893794.0,373698.0,37031.0,19903.0,106014.0,725300.0
2020-04-18,10218660.0,324866.0,26784.0,19714.0,101639.0,680344.0
2020-04-19,10544383.0,325723.0,23283.0,19130.0,103990.0,594513.0
2020-04-20,10859113.0,314730.0,26324.0,19106.0,103499.0,615488.0
2020-04-21,11178479.0,319366.0,32012.0,18397.0,101797.0,706670.0
2020-04-22,11522755.0,344276.0,30530.0,17829.0,100080.0,803893.0
2020-04-23,11870359.0,347604.0,30330.0,17285.0,97181.0,828689.0
2020-04-24,12209416.0,339057.0,29830.0,16682.0,94540.0,951121.0
2020-04-25,12554100.0,344684.0,25393.0,16298.0,92355.0,836908.0
2020-04-26,12850048.0,295948.0,18266.0,15974.0,91830.0,735383.0
2020-04-27,13142310.0,292262.0,21334.0,15547.0,90333.0,766042.0
2020-04-28,13456452.0,314142.0,29025.0,14982.0,88031.0,963404.0
2020-04-29,13772559.0,316107.0,29733.0,14396.0,85866.0,1067040.0
2020-04-30,14114933.0,342374.0,25667.0,13849.0,83280.0,1204353.0
2020-05-01,14477845.0,362912.0,22889.0,13288.0,80752.0,1179357.0
2020-05-02,14803712.0,325867.0,24984.0,12963.0,79729.0,974693.0
2020-05-03,15109203.0,305491.0,16184.0,12736.0,79225.0,913201.0
2020-05-04,15423389.0,314186.0,19326.0,12438.0,78210.0,920046.0
2020-05-05,15751008.0,327619.0,25645.0,11812.0,76061.0,1068696.0
2020-05-06,16123498.0,372490.0,29284.0,11173.0,73646.0,1147334.0
2020-05-07,16487374.0,363876.0,23959.0,10668.0,71212.0,1203799.0
2020-05-08,16857527.0,370153.0,24982.0,10190.0,68819.0,1302664.0
2020-05-09,17200050.0,342523.0,19097.0,9805.0,67147.0,1183389.0
2020-05-10,17507624.0,307574.0,16744.0,9645.0,66164.0,1003228.0
2020-05-11,17819925.0,312301.0,16494.0,9461.0,65838.0,1030908.0
2020-05-12,18163782.0,343857.0,24560.0,8918.0,63463.0,1239486.0
2020-05-13,18508956.0,345174.0,22928.0,8226.0,61475.0,1393061.0
2020-05-14,18898268.0,389312.0,23419.0,8100.0,59179.0,1456617.0
2020-05-15,19288233.0,389965.0,23352.0,7813.0,57019.0,1525137.0
2020-05-16,19669842.0,381609.0,18782.0,7446.0,55034.0,1341680.0
2020-05-17,19986718.0,316876.0,15077.0,7283.0,54710.0,1156630.0
2020-05-18,20345490.0,358772.0,17133.0,7084.0,54428.0,1197478.0
2020-05-19,20737772.0,392282.0,20777.0,6763.0,52332.0,1381812.0
2020-05-20,21151141.0,413369.0,21449.0,6384.0,51144.0,1490230.0
2020-05-21,21582189.0,431048.0,20860.0,5995.0,49725.0,1442172.0
2020-05-22,22013736.0,431547.0,23772.0,5988.0,48753.0,1534510.0
2020-05-23,22435530.0,421794.0,17649.0,5787.0,47432.0,1418933.0
2020-05-24,22817447.0,381917.0,14107.0,5663.0,47115.0,1203042.0
2020-05-25,23166197.0,348750.0,4873.0,5541.0,45919.0,1151718.0
2020-05-26,23541565.0,375368.0,19337.0,5289.0,44947.0,1466170.0
2020-05-27,23959105.0,417540.0,22048.0,4890.0,43539.0,1637786.0
2020-05-28,24441792.0,482687.0,20404.0,4862.0,41767.0,1631862.0
2020-05-29,24931068.0,489276.0,20977.0,4699.0,40088.0,1842359.0
2020-05-30,25483442.0,552374.0,17855.0,4548.0,38980.0,1547657.0
2020-05-31,25912937.0,429495.0,12794.0,4493.0,38354.0,1333375.0
2020-06-01,26298511.0,385574.0,14240.0,4426.0,38054.0,1310545.0
2020-06-02,26787454.0,488943.0,21134.0,4336.0,37353.0,1619577.0
2020-06-03,27244204.0,456750.0,23722.0,4054.0,35931.0,1746949.0
2020-06-04,27775292.0,531088.0,22001.0,3718.0,34848.0,1868282.0
2020-06-05,28304253.0,528961.0,20547.0,3685.0,33675.0,1872416.0
2020-06-06,28844117.0,539864.0,17057.0,3573.0,32680.0,1742574.0
2020-06-07,29298564.0,454447.0,12858.0,3540.0,32180.0,1463463.0
2020-06-08,29706692.0,408128.0,16886.0,3461.0,31704.0,1443792.0
2020-06-09,30208794.0,502102.0,21115.0,3161.0,30861.0,1706509.0
2020-06-10,30754060.0,545266.0,22173.0,3174.0,29721.0,1876515.0
2020-06-11,31307330.0,553270.0,20384.0,3013.0,26831.0,1898627.0
2020-06-12,31829066.0,521736.0,19415.0,2975.0,27664.0,1922176.0
2020-06-13,32372984.0,543918.0,17953.0,2905.0,27099.0,1692528.0
2020-06-14,32907027.0,534043.0,14692.0,2896.0,26878.0,1514043.0
2020-06-15,33383231.0,476204.0,15478.0,2839.0,26614.0,1557190.0
2020-06-16,33954141.0,570910.0,28643.0,2714.0,26110.0,1902023.0
2020-06-17,34537851.0,583710.0,22560.0,2576.0,25252.0,2031214.0
2020-06-18,35106454.0,568603.0,21495.0,2514.0,24670.0,2462147.0
2020-06-19,35831466.0,725012.0,26833.0,2410.0,24048.0,2107747.0
2020-06-20,36465856.0,634390.0,18163.0,2409.0,23581.0,1900588.0
2020-06-21,36984277.0,518421.0,18534.0,2358.0,23308.0,1585280.0
2020-06-22,37540177.0,555900.0,14957.0,2346.0,22999.0,1717149.0
2020-06-23,38212994.0,672817.0,22501.0,2269.0,22532.0,1996887.0
2020-06-24,38909498.0,696504.0,22347.0,2213.0,22028.0,2164171.0
2020-06-25,39627758.0,718260.0,20352.0,2163.0,21536.0,2192102.0
2020-06-26,40400340.0,772582.0,20502.0,2104.0,20968.0,2253380.0
2020-06-27,41119535.0,719195.0,19135.0,2066.0,20595.0,2058754.0
2020-06-28,41782037.0,662502.0,14187.0,2083.0,20667.0,1829377.0
2020-06-29,42399731.0,617694.0,16088.0,1847.0,20842.0,1922261.0
2020-06-30,43108655.0,708924.0,21014.0,2046.0,20414.0,2233982.0
2020-07-01,43982260.0,873605.0,21436.0,2029.0,20210.0,2349719.0
2020-07-02,44825431.0,843171.0,22036.0,2002.0,19668.0,2319197.0
2020-07-03,45640747.0,815316.0,21389.0,1941.0,19433.0,2297206.0
2020-07-04,46432040.0,791293.0,19273.0,1907.0,19267.0,1689563.0
2020-07-05,47169315.0,737275.0,15414.0,1870.0,19545.0,1499507.0
2020-07-06,47828207.0,658892.0,16675.0,1873.0,19609.0,1933317.0
2020-07-07,48670165.0,841958.0,25470.0,1847.0,19308.0,2331390.0
2020-07-08,49529751.0,859586.0,22872.0,1588.0,19049.0,2508507.0
2020-07-09,50433614.0,903863.0,23313.0,1802.0,18898.0,2609663.0
2020-07-10,51369205.0,935591.0,22774.0,1784.0,18821.0,2632340.0
2020-07-11,52243974.0,874769.0,21030.0,1746.0,18917.0,2330838.0
2020-07-12,53024510.0,780536.0,17245.0,1753.0,19126.0,2022914.0
2020-07-13,53790085.0,765575.0,17201.0,1753.0,19349.0,2225526.0
2020-07-14,54676666.0,886581.0,24079.0,1737.0,19430.0,2516785.0
2020-07-15,55605345.0,928679.0,23615.0,10967.0,53473.0,2751282.0
2020-07-16,56618651.0,1013306.0,24863.0,11512.0,57628.0,3014516.0
2020-07-17,57596013.0,977362.0,28252.0,12211.0,59085.0,2871483.0
2020-07-18,58548766.0,952753.0,26360.0,12754.0,59368.0,2600630.0
2020-07-19,59409179.0,860413.0,19639.0,12005.0,56910.0,2231590.0
2020-07-20,60240322.0,831143.0,15215.0,13095.0,60204.0,2398377.0
2020-07-21,61184211.0,943889.0,25732.0,13258.0,61072.0,2733586.0
2020-07-22,62310290.0,1126079.0,29537.0,14238.0,64862.0,2940097.0
2020-07-23,63449312.0,1139022.0,26666.0,15617.0,66015.0,2956295.0
