data,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,totale_positivi,variazione_totale_positivi,nuovi_positivi,deceduti,tamponi,ingressi_terapia_intensiva,decedutiMl,decedutiMLUp,decedutiMLDw
2022-09-14,,,,,,,,,,149447.35473377,255393.44650272792,59367.78601238963
2022-09-15,,,,,,,,,,149500.82554418655,256130.74829006408,58883.028637006595
2022-09-16,,,,,,,,,,149554.29635460305,256866.81002823988,58367.415335598256
2022-09-17,,,,,,,,,,149607.76716501956,257530.92451940395,57899.68986660781
2022-09-18,,,,,,,,,,149661.23797543612,258225.0789027762,57431.96439761737
2022-09-19,,,,,,,,,,149714.70878585262,259150.8390675047,56874.128336879796
2022-09-20,,,,,,,,,,149768.17959626915,260093.18543442164,56320.851125052526
2022-09-21,,,,,,,,,,149821.65040668566,260851.07561461936,55785.066766018754
2022-09-22,,,,,,,,,,149875.12121710216,261935.4337461393,55249.282406984916
2022-09-23,,,,,,,,,,149928.59202751872,262413.7888498941,54713.146502593634
2022-09-24,,,,,,,,,,149982.06283793523,262848.2363707155,54680.87380049027
2022-09-25,,,,,,,,,,150035.53364835173,263323.6671069519,54359.30555976776
2022-09-26,,,,,,,,,,150089.00445876826,264255.4920835971,53885.641564338905
2022-09-27,,,,,,,,,,150142.4752691848,265051.5018264966,53411.97756891
2022-09-28,,,,,,,,,,150195.9460796013,265739.9471056046,52938.31357348108
2022-09-29,,,,,,,,,,150249.41689001783,266133.80758650106,52568.28193457629
2022-09-30,,,,,,,,,,150302.88770043434,266959.7329910999,52169.95111936419
2022-10-01,,,,,,,,,,150356.3585108509,267778.28876635357,51850.111342417
2022-10-02,,,,,,,,,,150409.8293212674,268482.35439899814,51392.810200936205
2022-10-03,,,,,,,,,,150463.3001316839,269119.6402502166,51007.98216106081
2022-10-04,,,,,,,,,,150516.77094210044,269756.9261014348,50666.0560680554
2022-10-05,,,,,,,,,,150570.24175251697,270385.78015522653,50324.12997504992
2022-10-06,,,,,,,,,,150623.71256293348,270992.61343550455,49982.20388204444
2022-10-07,,,,,,,,,,150677.18337335,271599.44671578245,49640.27778903902
2022-10-08,,,,,,,,,,150730.6541837665,272170.1505552885,48996.32707631918
2022-10-09,,,,,,,,,,150784.12499418308,272466.3991686917,48614.82309449837
2022-10-10,,,,,,,,,,150837.59580459958,272647.88970343006,48187.50281260727
2022-10-11,,,,,,,,,,150891.06661501608,272829.3802381684,47838.60188309989
2022-10-12,,,,,,,,,,150944.53742543262,273421.8162881817,47527.884357932984
2022-10-13,,,,,,,,,,150998.00823584915,274246.9906778241,47217.166832766045
2022-10-14,,,,,,,,,,151051.47904626565,275155.27024611493,46943.797269848714
2022-10-15,,,,,,,,,,151104.9498566822,276121.49037393456,46205.48834974714
2022-10-16,,,,,,,,,,151158.4206670987,276722.51384675124,45440.75227696928
2022-10-17,,,,,,,,,,151211.89147751525,277547.6882363937,45177.19645756803
2022-10-18,,,,,,,,,,151265.36228793176,278309.9419829765,44613.95095922722
2022-10-19,,,,,,,,,,151318.83309834826,278943.91036499577,43633.94352690222
2022-10-20,,,,,,,,,,151372.3039087648,279631.5585120068,42680.833959518066
2022-10-21,,,,,,,,,,151425.7747191813,280455.9105711598,42324.53264425578
2022-10-22,,,,,,,,,,151479.24552959783,281245.53511902917,41985.82951097685
2022-10-23,,,,,,,,,,151532.71634001436,281834.6897784017,41000.39955567143
2022-10-24,,,,,,,,,,151586.18715043087,282393.90182789287,39962.87756943723
2022-10-25,,,,,,,,,,151639.65796084743,282918.6005378945,39178.38352103319
2022-10-26,,,,,,,,,,151693.12877126393,283622.08583258325,39377.831184534785
2022-10-27,,,,,,,,,,151746.59958168044,284187.6633533943,39321.33061677745
2022-10-28,,,,,,,,,,151800.07039209697,284623.2840407301,38525.82263471389
2022-10-29,,,,,,,,,,151853.54120251347,285089.33666842524,38256.022244080676
2022-10-30,,,,,,,,,,151907.01201293,285662.71424643166,37724.471270890164
2022-10-31,,,,,,,,,,151960.48282334654,286777.5093409523,37454.55751977156
2022-11-01,,,,,,,,,,152013.95363376304,287467.9158366884,37248.34387887391
2022-11-02,,,,,,,,,,152067.4244441796,288126.32671989384,37042.13023797625
2022-11-03,,,,,,,,,,152120.8952545961,288762.63694955304,36706.097833283806
2022-11-04,,,,,,,,,,152174.3660650126,289403.5168586882,36061.34779400606
2022-11-05,,,,,,,,,,152227.83687542914,290037.2322246708,35406.1374412341
2022-11-06,,,,,,,,,,152281.30768584565,290708.66757552914,34662.86873746137
2022-11-07,,,,,,,,,,152334.77849626218,291663.70664054475,33919.7714666689
2022-11-08,,,,,,,,,,152388.2493066787,292568.90184700943,33376.67780515372
2022-11-09,,,,,,,,,,152441.72011709522,293340.6567278931,33002.775733689
2022-11-10,,,,,,,,,,152495.19092751178,293996.61799401767,32465.42032716324
2022-11-11,,,,,,,,,,152548.66173792828,295117.5789936451,31862.98189641341
2022-11-12,,,,,,,,,,152602.1325483448,296238.5399932728,31275.205356683287
2022-11-13,,,,,,,,,,152655.60335876135,297054.00825033186,30714.865951391053
2022-11-14,,,,,,,,,,152709.07416917782,297816.87310484314,30176.579744556413
2022-11-15,,,,,,,,,,152762.54497959436,298579.7379593544,29629.819713883375
2022-11-16,,,,,,,,,,152816.0157900109,299342.6028138656,29069.88333576655
2022-11-17,,,,,,,,,,152869.4866004274,300105.467668377,28423.409899059938
2022-11-18,,,,,,,,,,152922.95741084396,300868.33252288826,27901.464051238323
2022-11-19,,,,,,,,,,152976.42822126046,301607.6376312494,27129.959749604892
2022-11-20,,,,,,,,,,153029.89903167696,302422.3294331988,26183.140521414847
2022-11-21,,,,,,,,,,153083.36984209353,303302.12369558576,25343.78092104568
2022-11-22,,,,,,,,,,153136.84065251,303817.3769026229,24851.07995143635
2022-11-23,,,,,,,,,,153190.31146292653,304592.13194154174,24375.7728558631
2022-11-24,,,,,,,,,,153243.78227334307,305366.88698046026,23900.465760289957
2022-11-25,,,,,,,,,,153297.25308375957,306141.6420193789,23438.046922516874
2022-11-26,,,,,,,,,,153350.7238941761,306916.3970582977,23018.784675689476
2022-11-27,,,,,,,,,,153404.19470459264,307629.1427071165,22597.02716527879
2022-11-28,,,,,,,,,,153457.66551500914,308349.82647603145,22172.366788189942
2022-11-29,,,,,,,,,,153511.13632542567,309358.54955860495,21698.934115010354
2022-11-30,,,,,,,,,,153564.60713584218,310383.5763692018,21165.3711912307
2022-12-01,,,,,,,,,,153618.0779462587,311316.6003999666,20710.853544860496
2022-12-02,,,,,,,,,,153671.54875667524,312031.47764496884,20425.340683962084
2022-12-03,,,,,,,,,,153725.01956709175,313207.32125580567,19977.171727349454
2022-12-04,,,,,,,,,,153778.49037750828,314307.01619625726,19521.50509240049
2022-12-05,,,,,,,,,,153831.9611879248,315342.3404730062,19065.83845745159
2022-12-06,,,,,,,,,,153885.43199834132,316326.81712156255,18610.17182250258
2022-12-07,,,,,,,,,,153938.90280875785,317300.5585307375,18154.50518755362
2022-12-08,,,,,,,,,,153992.37361917435,318116.974498654,17698.838552604662
2022-12-09,,,,,,,,,,154045.84442959088,318857.8833930705,16923.83816368549
2022-12-10,,,,,,,,,,154099.31524000742,319598.79228748684,15995.370582525744
2022-12-11,,,,,,,,,,154152.78605042392,320334.71174529457,15375.168081141243
2022-12-12,,,,,,,,,,154206.25686084045,321040.9515699224,15062.475033787674
2022-12-13,,,,,,,,,,154259.72767125696,321747.19139454997,14758.37189831758
2022-12-14,,,,,,,,,,154313.1984816735,322453.4312191778,14324.701195560378
2022-12-15,,,,,,,,,,154366.66929209002,323159.6710438055,13617.378570133933
2022-12-16,,,,,,,,,,154420.14010250653,323878.52899873606,12910.0559447076
2022-12-17,,,,,,,,,,154473.61091292306,324911.1783647925,12448.85941689153
2022-12-18,,,,,,,,,,154527.0817233396,325856.5951736233,12058.26843074898
2022-12-19,,,,,,,,,,154580.5525337561,326555.8576611659,11777.261134744367
2022-12-20,,,,,,,,,,154634.02334417263,327255.9386133503,10827.330412142757
2022-12-21,,,,,,,,,,154687.49415458913,327956.01956553484,9891.8920962366
2022-12-22,,,,,,,,,,154740.96496500567,328728.13288145175,8960.163146697285
2022-12-23,,,,,,,,,,154794.4357754222,330128.721742709,8182.186565637733
2022-12-24,,,,,,,,,,154847.9065858387,331512.21728812746,7576.821854231322
2022-12-25,,,,,,,,,,154901.37739625524,332357.8963004212,6747.853554575606
2022-12-26,,,,,,,,,,154954.84820667177,332899.6288283642,6032.7075084691705
